date,pm25_mean,pm25_count,station,sensor_id,pm25_source
2021-08-16,23.899772727272726,22,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-08-17,19.944,22,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-08-18,19.944,22,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-08-19,19.944,7,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-08-20,19.944,11,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-08-21,19.944,23,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-08-22,19.944,22,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-08-23,19.944,19,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-08-24,19.944,20,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-08-25,19.944,23,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-08-26,6.72861111111111,18,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-08-27,0.0,23,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-08-28,0.0,9,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-09-01,0.0,12,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-09-02,0.0,22,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-09-03,0.0,22,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-09-04,0.0,22,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-09-05,0.0,23,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-09-06,0.0,21,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-09-09,9.753857142857143,14,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-09-10,11.6533,10,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-09-11,19.164571428571428,21,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-09-12,33.752315789473684,19,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-09-13,28.883,8,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-10-19,6.388571428571429,14,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-10-20,9.97455,20,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-10-21,13.287700000000001,20,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-10-22,19.786578947368422,19,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-10-23,16.8617,20,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-10-24,9.353944444444444,18,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-10-25,4.2452,10,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-10-26,5.027923076923077,13,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-10-27,6.622777777777777,18,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-10-28,7.300833333333333,12,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-10-30,8.407190476190475,21,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-10-31,6.506809523809524,21,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-01,8.669318181818182,22,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-02,5.357260869565217,23,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-03,4.592260869565218,23,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-04,7.485608695652174,23,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-05,7.872,18,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-06,0.98275,16,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-07,0.9421666666666666,18,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-08,1.9536363636363634,11,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-09,4.992666666666667,15,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-10,6.833875,16,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-11,3.7767857142857144,14,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-12,1.6478095238095238,21,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-13,5.9045,12,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-14,5.29878947368421,19,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-15,8.044631578947369,19,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-16,4.550050000000001,20,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-17,7.044428571428571,7,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-18,7.676238095238095,21,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-19,4.283476190476191,21,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-20,5.305714285714286,21,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-21,4.9506,20,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-22,7.02505,20,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-23,4.283739130434783,23,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-24,4.443478260869566,23,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-25,2.139409090909091,22,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-26,2.5625,22,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-27,3.569714285714286,21,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-29,1.032,23,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-11-30,1.2319130434782608,23,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-12-01,0.7089565217391305,23,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-12-02,0.863,23,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-12-03,0.39243478260869563,23,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-12-04,1.576318181818182,22,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-12-05,1.0699,20,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-12-06,0.5944545454545455,22,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-12-07,0.5584210526315789,19,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-12-08,1.1663000000000001,20,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-12-09,1.0713333333333335,21,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-12-10,2.610809523809524,21,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-12-11,2.2230454545454545,22,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-12-12,1.4115454545454544,22,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-12-13,2.3635454545454544,22,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-12-14,1.0560526315789474,19,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-12-15,1.105,20,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-12-16,0.7893809523809525,21,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-12-17,0.719047619047619,21,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-12-18,0.8142727272727274,22,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-12-19,0.9900952380952381,21,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-12-20,1.606909090909091,22,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-12-21,1.799,19,US_Consulate_Karachi,1303651,openaq_us_consulate
2021-12-22,3.4957499999999997,12,US_Consulate_Karachi,1303651,openaq_us_consulate
2022-05-19,64.16733333333333,9,US_Consulate_Karachi,1303651,openaq_us_consulate
2022-05-20,26.54570588235294,17,US_Consulate_Karachi,1303651,openaq_us_consulate
2022-05-21,2.671875,16,US_Consulate_Karachi,1303651,openaq_us_consulate
2022-05-22,0.0,9,US_Consulate_Karachi,1303651,openaq_us_consulate
2022-05-30,0.0,15,US_Consulate_Karachi,1303651,openaq_us_consulate
2022-05-31,0.0,20,US_Consulate_Karachi,1303651,openaq_us_consulate
2024-03-11,10.075800000000001,5,US_Consulate_Karachi,1303651,openaq_us_consulate
