system:index,date,lat,lon,station,.geo
20200520T081318_20200520T084914_6,2020-05-20,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200520T081318_20200520T084914_7,2020-05-20,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200520T081818_20200520T084943_0,2020-05-20,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200520T081818_20200520T084943_1,2020-05-20,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200520T081818_20200520T084943_2,2020-05-20,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200520T081818_20200520T084943_3,2020-05-20,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200520T081818_20200520T084943_4,2020-05-20,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200520T081818_20200520T084943_5,2020-05-20,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200520T081818_20200520T084943_6,2020-05-20,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200520T081818_20200520T084943_7,2020-05-20,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200521T075318_20200521T083052_0,2020-05-21,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200521T075318_20200521T083052_1,2020-05-21,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200521T075318_20200521T083052_2,2020-05-21,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200521T075318_20200521T083052_3,2020-05-21,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200521T075318_20200521T083052_4,2020-05-21,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200521T075318_20200521T083052_5,2020-05-21,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200521T075318_20200521T083052_6,2020-05-21,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200521T075318_20200521T083052_7,2020-05-21,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200521T075818_20200521T083113_0,2020-05-21,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200521T075818_20200521T083113_1,2020-05-21,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200521T075818_20200521T083113_2,2020-05-21,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200521T075818_20200521T083113_3,2020-05-21,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200521T075818_20200521T083113_4,2020-05-21,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200521T075818_20200521T083113_5,2020-05-21,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200521T075818_20200521T083113_6,2020-05-21,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200521T075818_20200521T083113_7,2020-05-21,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200521T093818_20200521T101134_0,2020-05-21,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200521T093818_20200521T101134_1,2020-05-21,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200521T093818_20200521T101134_2,2020-05-21,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200521T093818_20200521T101134_3,2020-05-21,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200521T093818_20200521T101134_4,2020-05-21,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200521T093818_20200521T101134_5,2020-05-21,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200521T093818_20200521T101134_6,2020-05-21,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200521T093818_20200521T101134_7,2020-05-21,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200522T073818_20200522T080902_0,2020-05-22,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200522T073818_20200522T080902_1,2020-05-22,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200522T073818_20200522T080902_2,2020-05-22,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200522T073818_20200522T080902_3,2020-05-22,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200522T073818_20200522T080902_4,2020-05-22,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200522T073818_20200522T080902_5,2020-05-22,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200522T073818_20200522T080902_6,2020-05-22,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200522T073818_20200522T080902_7,2020-05-22,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200522T091818_20200522T094907_0,2020-05-22,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200522T091818_20200522T094907_1,2020-05-22,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200522T091818_20200522T094907_2,2020-05-22,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200522T091818_20200522T094907_3,2020-05-22,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200522T091818_20200522T094907_4,2020-05-22,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200522T091818_20200522T094907_5,2020-05-22,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200522T091818_20200522T094907_6,2020-05-22,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200522T091818_20200522T094907_7,2020-05-22,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200523T085818_20200523T093205_0,2020-05-23,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200523T085818_20200523T093205_1,2020-05-23,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200523T085818_20200523T093205_2,2020-05-23,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200523T085818_20200523T093205_3,2020-05-23,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200523T085818_20200523T093205_4,2020-05-23,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200523T085818_20200523T093205_5,2020-05-23,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200523T085818_20200523T093205_6,2020-05-23,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200523T085818_20200523T093205_7,2020-05-23,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200524T083818_20200524T091227_0,2020-05-24,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200524T083818_20200524T091227_1,2020-05-24,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200524T083818_20200524T091227_2,2020-05-24,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200524T083818_20200524T091227_3,2020-05-24,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200524T083818_20200524T091227_4,2020-05-24,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200524T083818_20200524T091227_5,2020-05-24,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200524T083818_20200524T091227_6,2020-05-24,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200524T083818_20200524T091227_7,2020-05-24,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200524T084318_20200524T091258_0,2020-05-24,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200524T084318_20200524T091258_1,2020-05-24,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200524T084318_20200524T091258_2,2020-05-24,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200524T084318_20200524T091258_3,2020-05-24,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200524T084318_20200524T091258_4,2020-05-24,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200524T084318_20200524T091258_5,2020-05-24,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200524T084318_20200524T091258_6,2020-05-24,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200524T084318_20200524T091258_7,2020-05-24,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200525T081818_20200525T085420_0,2020-05-25,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200525T081818_20200525T085420_1,2020-05-25,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200525T081818_20200525T085420_2,2020-05-25,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200525T081818_20200525T085420_3,2020-05-25,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200525T081818_20200525T085420_4,2020-05-25,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200525T081818_20200525T085420_5,2020-05-25,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200525T081818_20200525T085420_6,2020-05-25,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200525T081818_20200525T085420_7,2020-05-25,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200525T082318_20200525T085442_0,2020-05-25,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200525T082318_20200525T085442_1,2020-05-25,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200525T082318_20200525T085442_2,2020-05-25,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200525T082318_20200525T085442_3,2020-05-25,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200525T082318_20200525T085442_4,2020-05-25,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200525T082318_20200525T085442_5,2020-05-25,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200525T082318_20200525T085442_6,2020-05-25,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200525T082318_20200525T085442_7,2020-05-25,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200526T080318_20200526T083304_0,2020-05-26,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200526T080318_20200526T083304_1,2020-05-26,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200526T080318_20200526T083304_2,2020-05-26,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200526T080318_20200526T083304_3,2020-05-26,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200526T080318_20200526T083304_4,2020-05-26,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200526T080318_20200526T083304_5,2020-05-26,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200526T080318_20200526T083304_6,2020-05-26,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200526T080318_20200526T083304_7,2020-05-26,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200526T094318_20200526T101601_0,2020-05-26,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200526T094318_20200526T101601_1,2020-05-26,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200526T094318_20200526T101601_2,2020-05-26,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200526T094318_20200526T101601_3,2020-05-26,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200526T094318_20200526T101601_4,2020-05-26,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200526T094318_20200526T101601_5,2020-05-26,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200526T094318_20200526T101601_6,2020-05-26,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200526T094318_20200526T101601_7,2020-05-26,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200527T074318_20200527T081521_0,2020-05-27,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200527T074318_20200527T081521_1,2020-05-27,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200527T074318_20200527T081521_2,2020-05-27,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200527T074318_20200527T081521_3,2020-05-27,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200527T074318_20200527T081521_4,2020-05-27,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200527T074318_20200527T081521_5,2020-05-27,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200527T074318_20200527T081521_6,2020-05-27,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200527T074318_20200527T081521_7,2020-05-27,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200527T092318_20200527T095650_0,2020-05-27,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200527T092318_20200527T095650_1,2020-05-27,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200527T092318_20200527T095650_2,2020-05-27,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200527T092318_20200527T095650_3,2020-05-27,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200527T092318_20200527T095650_4,2020-05-27,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200527T092318_20200527T095650_5,2020-05-27,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200527T092318_20200527T095650_6,2020-05-27,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200527T092318_20200527T095650_7,2020-05-27,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200527T092818_20200527T095710_0,2020-05-27,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200527T092818_20200527T095710_1,2020-05-27,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200527T092818_20200527T095710_2,2020-05-27,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200527T092818_20200527T095710_3,2020-05-27,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200527T092818_20200527T095710_4,2020-05-27,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200527T092818_20200527T095710_5,2020-05-27,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200527T092818_20200527T095710_6,2020-05-27,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200527T092818_20200527T095710_7,2020-05-27,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200528T090318_20200528T093856_0,2020-05-28,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200528T090318_20200528T093856_1,2020-05-28,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200528T090318_20200528T093856_2,2020-05-28,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200528T090318_20200528T093856_3,2020-05-28,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200528T090318_20200528T093856_4,2020-05-28,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200528T090318_20200528T093856_5,2020-05-28,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200528T090318_20200528T093856_6,2020-05-28,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200528T090318_20200528T093856_7,2020-05-28,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200528T090818_20200528T093921_0,2020-05-28,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200528T090818_20200528T093921_1,2020-05-28,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200528T090818_20200528T093921_2,2020-05-28,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200528T090818_20200528T093921_3,2020-05-28,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200528T090818_20200528T093921_4,2020-05-28,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200528T090818_20200528T093921_5,2020-05-28,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200528T090818_20200528T093921_6,2020-05-28,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200528T090818_20200528T093921_7,2020-05-28,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200529T084318_20200529T092026_0,2020-05-29,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200529T084318_20200529T092026_1,2020-05-29,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200529T084318_20200529T092026_2,2020-05-29,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200529T084318_20200529T092026_3,2020-05-29,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200529T084318_20200529T092026_4,2020-05-29,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200529T084318_20200529T092026_5,2020-05-29,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200529T084318_20200529T092026_6,2020-05-29,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200529T084318_20200529T092026_7,2020-05-29,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200529T084818_20200529T092107_0,2020-05-29,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200529T084818_20200529T092107_1,2020-05-29,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200529T084818_20200529T092107_2,2020-05-29,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200529T084818_20200529T092107_3,2020-05-29,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200529T084818_20200529T092107_4,2020-05-29,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200529T084818_20200529T092107_5,2020-05-29,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200529T084818_20200529T092107_6,2020-05-29,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200529T084818_20200529T092107_7,2020-05-29,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200530T082818_20200530T085716_0,2020-05-30,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200530T082818_20200530T085716_1,2020-05-30,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200530T082818_20200530T085716_2,2020-05-30,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200530T082818_20200530T085716_3,2020-05-30,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200530T082818_20200530T085716_4,2020-05-30,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200530T082818_20200530T085716_5,2020-05-30,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200530T082818_20200530T085716_6,2020-05-30,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200530T082818_20200530T085716_7,2020-05-30,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200531T080818_20200531T084138_0,2020-05-31,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200531T080818_20200531T084138_1,2020-05-31,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200531T080818_20200531T084138_2,2020-05-31,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200531T080818_20200531T084138_3,2020-05-31,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200531T080818_20200531T084138_4,2020-05-31,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200531T080818_20200531T084138_5,2020-05-31,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200531T080818_20200531T084138_6,2020-05-31,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200531T080818_20200531T084138_7,2020-05-31,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200601T074818_20200601T082149_0,2020-06-01,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200601T074818_20200601T082149_1,2020-06-01,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200601T074818_20200601T082149_2,2020-06-01,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200601T074818_20200601T082149_3,2020-06-01,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200601T074818_20200601T082149_4,2020-06-01,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200601T074818_20200601T082149_5,2020-06-01,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200601T074818_20200601T082149_6,2020-06-01,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200601T074818_20200601T082149_7,2020-06-01,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200601T092818_20200601T100414_0,2020-06-01,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200601T092818_20200601T100414_1,2020-06-01,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200601T092818_20200601T100414_2,2020-06-01,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200601T092818_20200601T100414_3,2020-06-01,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200601T092818_20200601T100414_4,2020-06-01,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200601T092818_20200601T100414_5,2020-06-01,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200601T092818_20200601T100414_6,2020-06-01,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
