date,pm25,pm25_count,scope,source
2020-04-26,54.9188,8,citywide,MERRA-2_GEE
2020-04-27,45.7762,8,citywide,MERRA-2_GEE
2020-04-28,27.8017,8,citywide,MERRA-2_GEE
2020-04-29,36.5999,8,citywide,MERRA-2_GEE
2020-04-30,22.9573,8,citywide,MERRA-2_GEE
2020-05-01,34.5536,8,citywide,MERRA-2_GEE
2020-05-02,53.892,8,citywide,MERRA-2_GEE
2020-05-03,63.1753,8,citywide,MERRA-2_GEE
2020-05-04,64.3371,8,citywide,MERRA-2_GEE
2020-05-05,58.7463,8,citywide,MERRA-2_GEE
2020-05-06,50.9392,8,citywide,MERRA-2_GEE
2020-05-07,63.4927,8,citywide,MERRA-2_GEE
2020-05-08,61.633,8,citywide,MERRA-2_GEE
2020-05-09,56.7121,8,citywide,MERRA-2_GEE
2020-05-10,55.9553,8,citywide,MERRA-2_GEE
2020-05-11,52.2587,8,citywide,MERRA-2_GEE
2020-05-12,39.5532,8,citywide,MERRA-2_GEE
2020-05-13,38.7106,8,citywide,MERRA-2_GEE
2020-05-14,59.9264,8,citywide,MERRA-2_GEE
2020-05-15,109.4334,8,citywide,MERRA-2_GEE
2020-05-16,71.4428,8,citywide,MERRA-2_GEE
2020-05-17,58.5853,8,citywide,MERRA-2_GEE
2020-05-18,53.3526,8,citywide,MERRA-2_GEE
2020-05-19,63.5597,8,citywide,MERRA-2_GEE
2020-05-20,48.6666,8,citywide,MERRA-2_GEE
2020-05-21,52.4281,8,citywide,MERRA-2_GEE
2020-05-22,92.1706,8,citywide,MERRA-2_GEE
2020-05-23,68.8132,8,citywide,MERRA-2_GEE
2020-05-24,53.1946,8,citywide,MERRA-2_GEE
2020-05-25,67.476,8,citywide,MERRA-2_GEE
2020-05-26,97.9186,8,citywide,MERRA-2_GEE
2020-05-27,114.1436,8,citywide,MERRA-2_GEE
2020-05-28,130.3524,8,citywide,MERRA-2_GEE
2020-05-29,89.1918,8,citywide,MERRA-2_GEE
2020-05-30,83.6314,8,citywide,MERRA-2_GEE
2020-05-31,63.0003,8,citywide,MERRA-2_GEE
2020-06-01,61.2008,8,citywide,MERRA-2_GEE
2020-06-02,60.2672,8,citywide,MERRA-2_GEE
2020-06-03,89.8399,8,citywide,MERRA-2_GEE
2020-06-04,82.1336,8,citywide,MERRA-2_GEE
2020-06-05,84.2069,8,citywide,MERRA-2_GEE
2020-06-06,66.107,8,citywide,MERRA-2_GEE
2020-06-07,59.7112,8,citywide,MERRA-2_GEE
2020-06-08,64.822,8,citywide,MERRA-2_GEE
2020-06-09,73.1101,8,citywide,MERRA-2_GEE
2020-06-10,66.7169,8,citywide,MERRA-2_GEE
2020-06-11,75.6749,8,citywide,MERRA-2_GEE
2020-06-12,69.3199,8,citywide,MERRA-2_GEE
2020-06-13,57.3998,8,citywide,MERRA-2_GEE
2020-06-14,56.7032,8,citywide,MERRA-2_GEE
2020-06-15,60.44,8,citywide,MERRA-2_GEE
2020-06-16,83.3103,8,citywide,MERRA-2_GEE
2020-06-17,96.7489,8,citywide,MERRA-2_GEE
2020-06-18,57.8706,8,citywide,MERRA-2_GEE
2020-06-19,29.917,8,citywide,MERRA-2_GEE
2020-06-20,21.7813,8,citywide,MERRA-2_GEE
2020-06-21,44.7676,8,citywide,MERRA-2_GEE
2020-06-22,38.081,8,citywide,MERRA-2_GEE
2020-06-23,29.3773,8,citywide,MERRA-2_GEE
2020-06-24,19.5066,8,citywide,MERRA-2_GEE
2020-06-25,38.4742,8,citywide,MERRA-2_GEE
2020-06-26,40.2004,8,citywide,MERRA-2_GEE
2020-06-27,48.9504,8,citywide,MERRA-2_GEE
2020-06-28,57.4805,8,citywide,MERRA-2_GEE
2020-06-29,57.1852,8,citywide,MERRA-2_GEE
2020-06-30,35.4324,8,citywide,MERRA-2_GEE
2020-07-01,41.1741,8,citywide,MERRA-2_GEE
2020-07-02,31.2984,8,citywide,MERRA-2_GEE
2020-07-03,36.4792,8,citywide,MERRA-2_GEE
2020-07-04,67.1264,8,citywide,MERRA-2_GEE
2020-07-05,136.0619,8,citywide,MERRA-2_GEE
2020-07-06,99.3195,8,citywide,MERRA-2_GEE
2020-07-07,88.1816,8,citywide,MERRA-2_GEE
2020-07-08,68.1127,8,citywide,MERRA-2_GEE
2020-07-09,59.7648,8,citywide,MERRA-2_GEE
2020-07-10,80.7337,8,citywide,MERRA-2_GEE
2020-07-11,83.7023,8,citywide,MERRA-2_GEE
2020-07-12,95.4258,8,citywide,MERRA-2_GEE
2020-07-13,57.5914,8,citywide,MERRA-2_GEE
2020-07-14,44.6165,8,citywide,MERRA-2_GEE
2020-07-15,37.7487,8,citywide,MERRA-2_GEE
2020-07-16,53.6908,8,citywide,MERRA-2_GEE
2020-07-17,58.7261,8,citywide,MERRA-2_GEE
2020-07-18,43.9975,8,citywide,MERRA-2_GEE
2020-07-19,24.848,8,citywide,MERRA-2_GEE
2020-07-20,36.242,8,citywide,MERRA-2_GEE
2020-07-21,57.2009,8,citywide,MERRA-2_GEE
2020-07-22,41.8244,8,citywide,MERRA-2_GEE
2020-07-23,56.3269,8,citywide,MERRA-2_GEE
2020-07-24,51.179,8,citywide,MERRA-2_GEE
2020-07-25,50.0076,8,citywide,MERRA-2_GEE
2020-07-26,36.7036,8,citywide,MERRA-2_GEE
2020-07-27,32.6327,8,citywide,MERRA-2_GEE
2020-07-28,52.8393,8,citywide,MERRA-2_GEE
2020-07-29,81.3405,8,citywide,MERRA-2_GEE
2020-07-30,61.0013,8,citywide,MERRA-2_GEE
2020-07-31,48.4112,8,citywide,MERRA-2_GEE
2020-08-01,30.4582,8,citywide,MERRA-2_GEE
2020-08-02,28.1548,8,citywide,MERRA-2_GEE
2020-08-03,41.3527,8,citywide,MERRA-2_GEE
2020-08-04,67.6312,8,citywide,MERRA-2_GEE
2020-08-05,132.8032,8,citywide,MERRA-2_GEE
2020-08-06,132.544,8,citywide,MERRA-2_GEE
2020-08-07,50.2823,8,citywide,MERRA-2_GEE
2020-08-08,26.0433,8,citywide,MERRA-2_GEE
2020-08-09,53.4121,8,citywide,MERRA-2_GEE
2020-08-10,62.5684,8,citywide,MERRA-2_GEE
2020-08-11,56.5984,8,citywide,MERRA-2_GEE
2020-08-12,106.7902,8,citywide,MERRA-2_GEE
2020-08-13,92.696,8,citywide,MERRA-2_GEE
2020-08-14,77.7853,8,citywide,MERRA-2_GEE
2020-08-15,92.6916,8,citywide,MERRA-2_GEE
2020-08-16,89.4168,8,citywide,MERRA-2_GEE
2020-08-17,74.8503,8,citywide,MERRA-2_GEE
2020-08-18,72.7361,8,citywide,MERRA-2_GEE
2020-08-19,83.6842,8,citywide,MERRA-2_GEE
2020-08-20,55.9404,8,citywide,MERRA-2_GEE
2020-08-21,28.376,8,citywide,MERRA-2_GEE
2020-08-22,32.9248,8,citywide,MERRA-2_GEE
2020-08-23,38.7088,8,citywide,MERRA-2_GEE
2020-08-24,54.8909,8,citywide,MERRA-2_GEE
2020-08-25,63.915,8,citywide,MERRA-2_GEE
2020-08-26,57.6029,8,citywide,MERRA-2_GEE
2020-08-27,65.927,8,citywide,MERRA-2_GEE
2020-08-28,61.0146,8,citywide,MERRA-2_GEE
2020-08-29,74.3241,8,citywide,MERRA-2_GEE
2020-08-30,79.7349,8,citywide,MERRA-2_GEE
2020-08-31,76.6306,8,citywide,MERRA-2_GEE
2020-09-01,67.1149,8,citywide,MERRA-2_GEE
2020-09-02,56.4925,8,citywide,MERRA-2_GEE
2020-09-03,56.2542,8,citywide,MERRA-2_GEE
2020-09-04,56.3999,8,citywide,MERRA-2_GEE
2020-09-05,48.4503,8,citywide,MERRA-2_GEE
2020-09-06,45.7215,8,citywide,MERRA-2_GEE
2020-09-07,57.5731,8,citywide,MERRA-2_GEE
2020-09-08,51.872,8,citywide,MERRA-2_GEE
2020-09-09,32.6267,8,citywide,MERRA-2_GEE
2020-09-10,27.0824,8,citywide,MERRA-2_GEE
2020-09-11,27.1134,8,citywide,MERRA-2_GEE
2020-09-12,24.4364,8,citywide,MERRA-2_GEE
2020-09-13,42.7279,8,citywide,MERRA-2_GEE
2020-09-14,62.2737,8,citywide,MERRA-2_GEE
2020-09-15,61.2784,8,citywide,MERRA-2_GEE
2020-09-16,37.6325,8,citywide,MERRA-2_GEE
2020-09-17,47.7513,8,citywide,MERRA-2_GEE
2020-09-18,67.5891,8,citywide,MERRA-2_GEE
2020-09-19,54.5544,8,citywide,MERRA-2_GEE
2020-09-20,56.7239,8,citywide,MERRA-2_GEE
2020-09-21,63.5076,8,citywide,MERRA-2_GEE
2020-09-22,53.2095,8,citywide,MERRA-2_GEE
2020-09-23,48.6549,8,citywide,MERRA-2_GEE
2020-09-24,58.0476,8,citywide,MERRA-2_GEE
2020-09-25,76.4607,8,citywide,MERRA-2_GEE
2020-09-26,76.5661,8,citywide,MERRA-2_GEE
2020-09-27,55.1188,8,citywide,MERRA-2_GEE
2020-09-28,33.6122,8,citywide,MERRA-2_GEE
2020-09-29,39.0047,8,citywide,MERRA-2_GEE
2020-09-30,67.9841,8,citywide,MERRA-2_GEE
2020-10-01,98.4886,8,citywide,MERRA-2_GEE
2020-10-02,81.9231,8,citywide,MERRA-2_GEE
2020-10-03,62.4499,8,citywide,MERRA-2_GEE
2020-10-04,46.4396,8,citywide,MERRA-2_GEE
2020-10-05,44.21,8,citywide,MERRA-2_GEE
2020-10-06,34.9672,8,citywide,MERRA-2_GEE
2020-10-07,35.6803,8,citywide,MERRA-2_GEE
2020-10-08,37.1645,8,citywide,MERRA-2_GEE
2020-10-09,40.0625,8,citywide,MERRA-2_GEE
2020-10-10,42.5186,8,citywide,MERRA-2_GEE
2020-10-11,52.6497,8,citywide,MERRA-2_GEE
2020-10-12,60.9147,8,citywide,MERRA-2_GEE
2020-10-13,64.5442,8,citywide,MERRA-2_GEE
2020-10-14,55.9893,8,citywide,MERRA-2_GEE
2020-10-15,58.6769,8,citywide,MERRA-2_GEE
2020-10-16,94.8878,8,citywide,MERRA-2_GEE
2020-10-17,92.513,8,citywide,MERRA-2_GEE
2020-10-18,76.8948,8,citywide,MERRA-2_GEE
2020-10-19,59.282,8,citywide,MERRA-2_GEE
2020-10-20,35.7643,8,citywide,MERRA-2_GEE
2020-10-21,47.9307,8,citywide,MERRA-2_GEE
2020-10-22,37.2644,8,citywide,MERRA-2_GEE
2020-10-23,47.9934,8,citywide,MERRA-2_GEE
2020-10-24,60.1348,8,citywide,MERRA-2_GEE
2020-10-25,78.5395,8,citywide,MERRA-2_GEE
2020-10-26,57.6259,8,citywide,MERRA-2_GEE
2020-10-27,40.2865,8,citywide,MERRA-2_GEE
2020-10-28,43.4335,8,citywide,MERRA-2_GEE
2020-10-29,41.0801,8,citywide,MERRA-2_GEE
2020-10-30,41.9643,8,citywide,MERRA-2_GEE
2020-10-31,52.1431,8,citywide,MERRA-2_GEE
2020-11-01,61.364,8,citywide,MERRA-2_GEE
2020-11-02,37.2609,8,citywide,MERRA-2_GEE
2020-11-03,35.7675,8,citywide,MERRA-2_GEE
2020-11-04,34.6071,8,citywide,MERRA-2_GEE
2020-11-05,45.7909,8,citywide,MERRA-2_GEE
2020-11-06,57.0466,8,citywide,MERRA-2_GEE
2020-11-07,52.2306,8,citywide,MERRA-2_GEE
2020-11-08,43.9914,8,citywide,MERRA-2_GEE
2020-11-09,35.0558,8,citywide,MERRA-2_GEE
2020-11-10,37.2767,8,citywide,MERRA-2_GEE
2020-11-11,86.9423,8,citywide,MERRA-2_GEE
2020-11-12,265.519,8,citywide,MERRA-2_GEE
2020-11-13,191.3641,8,citywide,MERRA-2_GEE
2020-11-14,107.2742,8,citywide,MERRA-2_GEE
2020-11-15,67.8281,8,citywide,MERRA-2_GEE
2020-11-16,103.8862,8,citywide,MERRA-2_GEE
2020-11-17,171.0161,8,citywide,MERRA-2_GEE
2020-11-18,71.113,8,citywide,MERRA-2_GEE
2020-11-19,42.3806,8,citywide,MERRA-2_GEE
2020-11-20,60.9595,8,citywide,MERRA-2_GEE
2020-11-21,51.134,8,citywide,MERRA-2_GEE
2020-11-22,42.9884,8,citywide,MERRA-2_GEE
2020-11-23,26.3349,8,citywide,MERRA-2_GEE
2020-11-24,84.8872,8,citywide,MERRA-2_GEE
2020-11-25,92.4367,8,citywide,MERRA-2_GEE
2020-11-26,95.9573,8,citywide,MERRA-2_GEE
2020-11-27,101.0531,8,citywide,MERRA-2_GEE
2020-11-28,62.2815,8,citywide,MERRA-2_GEE
2020-11-29,59.2385,8,citywide,MERRA-2_GEE
2020-11-30,36.3471,8,citywide,MERRA-2_GEE
2020-12-01,27.8942,8,citywide,MERRA-2_GEE
2020-12-02,22.2451,8,citywide,MERRA-2_GEE
2020-12-03,26.6589,8,citywide,MERRA-2_GEE
2020-12-04,24.5531,8,citywide,MERRA-2_GEE
2020-12-05,38.2484,8,citywide,MERRA-2_GEE
2020-12-06,85.0445,8,citywide,MERRA-2_GEE
2020-12-07,118.1455,8,citywide,MERRA-2_GEE
2020-12-08,102.5586,8,citywide,MERRA-2_GEE
2020-12-09,111.9188,8,citywide,MERRA-2_GEE
2020-12-10,99.2946,8,citywide,MERRA-2_GEE
2020-12-11,87.7697,8,citywide,MERRA-2_GEE
2020-12-12,48.1853,8,citywide,MERRA-2_GEE
2020-12-13,32.6038,8,citywide,MERRA-2_GEE
2020-12-14,35.5378,8,citywide,MERRA-2_GEE
2020-12-15,57.5991,8,citywide,MERRA-2_GEE
2020-12-16,69.5203,8,citywide,MERRA-2_GEE
2020-12-17,68.8493,8,citywide,MERRA-2_GEE
2020-12-18,63.3673,8,citywide,MERRA-2_GEE
2020-12-19,54.8482,8,citywide,MERRA-2_GEE
2020-12-20,55.5842,8,citywide,MERRA-2_GEE
2020-12-21,46.2821,8,citywide,MERRA-2_GEE
2020-12-22,40.8621,8,citywide,MERRA-2_GEE
2020-12-23,57.8523,8,citywide,MERRA-2_GEE
2020-12-24,72.2026,8,citywide,MERRA-2_GEE
2020-12-25,56.2444,8,citywide,MERRA-2_GEE
2020-12-26,41.3394,8,citywide,MERRA-2_GEE
2020-12-27,59.7476,8,citywide,MERRA-2_GEE
2020-12-28,43.4508,8,citywide,MERRA-2_GEE
2020-12-29,67.4535,8,citywide,MERRA-2_GEE
2020-12-30,73.4468,8,citywide,MERRA-2_GEE
2020-12-31,78.4435,8,citywide,MERRA-2_GEE
2021-01-01,56.1917,8,citywide,MERRA-2_GEE
2021-01-02,42.7897,8,citywide,MERRA-2_GEE
2021-01-03,36.7096,8,citywide,MERRA-2_GEE
2021-01-04,64.8155,8,citywide,MERRA-2_GEE
2021-01-05,53.6667,8,citywide,MERRA-2_GEE
2021-01-06,37.6214,8,citywide,MERRA-2_GEE
2021-01-07,58.479,8,citywide,MERRA-2_GEE
2021-01-08,42.4676,8,citywide,MERRA-2_GEE
2021-01-09,53.1019,8,citywide,MERRA-2_GEE
2021-01-10,43.2401,8,citywide,MERRA-2_GEE
2021-01-11,33.9028,8,citywide,MERRA-2_GEE
2021-01-12,24.9476,8,citywide,MERRA-2_GEE
2021-01-13,21.7825,8,citywide,MERRA-2_GEE
2021-01-14,30.7729,8,citywide,MERRA-2_GEE
2021-01-15,71.7123,8,citywide,MERRA-2_GEE
2021-01-16,90.796,8,citywide,MERRA-2_GEE
2021-01-17,44.2527,8,citywide,MERRA-2_GEE
2021-01-18,95.5199,8,citywide,MERRA-2_GEE
2021-01-19,118.6147,8,citywide,MERRA-2_GEE
2021-01-20,49.3781,8,citywide,MERRA-2_GEE
2021-01-21,37.5453,8,citywide,MERRA-2_GEE
2021-01-22,79.4027,8,citywide,MERRA-2_GEE
2021-01-23,169.657,8,citywide,MERRA-2_GEE
2021-01-24,68.3489,8,citywide,MERRA-2_GEE
2021-01-25,56.9248,8,citywide,MERRA-2_GEE
2021-01-26,48.579,8,citywide,MERRA-2_GEE
2021-01-27,47.6017,8,citywide,MERRA-2_GEE
2021-01-28,35.4355,8,citywide,MERRA-2_GEE
2021-01-29,29.449,8,citywide,MERRA-2_GEE
2021-01-30,20.716,8,citywide,MERRA-2_GEE
2021-01-31,28.6613,8,citywide,MERRA-2_GEE
2021-02-01,40.4333,8,citywide,MERRA-2_GEE
2021-02-02,37.4562,8,citywide,MERRA-2_GEE
2021-02-03,39.1499,8,citywide,MERRA-2_GEE
2021-02-04,65.4848,8,citywide,MERRA-2_GEE
2021-02-05,77.9755,8,citywide,MERRA-2_GEE
2021-02-06,49.3824,8,citywide,MERRA-2_GEE
2021-02-07,42.9342,8,citywide,MERRA-2_GEE
2021-02-08,35.2525,8,citywide,MERRA-2_GEE
2021-02-09,41.8663,8,citywide,MERRA-2_GEE
2021-02-10,61.7595,8,citywide,MERRA-2_GEE
2021-02-11,56.3829,8,citywide,MERRA-2_GEE
2021-02-12,43.6559,8,citywide,MERRA-2_GEE
2021-02-13,45.5264,8,citywide,MERRA-2_GEE
2021-02-14,43.3581,8,citywide,MERRA-2_GEE
2021-02-15,50.3304,8,citywide,MERRA-2_GEE
2021-02-16,41.7245,8,citywide,MERRA-2_GEE
2021-02-17,34.6657,8,citywide,MERRA-2_GEE
2021-02-18,32.5752,8,citywide,MERRA-2_GEE
2021-02-19,42.026,8,citywide,MERRA-2_GEE
2021-02-20,44.3922,8,citywide,MERRA-2_GEE
2021-02-21,40.4913,8,citywide,MERRA-2_GEE
2021-02-22,37.1594,8,citywide,MERRA-2_GEE
2021-02-23,43.0858,8,citywide,MERRA-2_GEE
2021-02-24,49.2598,8,citywide,MERRA-2_GEE
2021-02-25,63.2832,8,citywide,MERRA-2_GEE
2021-02-26,89.1791,8,citywide,MERRA-2_GEE
2021-02-27,96.2786,8,citywide,MERRA-2_GEE
2021-02-28,72.7162,8,citywide,MERRA-2_GEE
2021-03-01,35.8561,8,citywide,MERRA-2_GEE
2021-03-02,34.7722,8,citywide,MERRA-2_GEE
2021-03-03,45.7456,8,citywide,MERRA-2_GEE
2021-03-04,66.9461,8,citywide,MERRA-2_GEE
2021-03-05,50.5903,8,citywide,MERRA-2_GEE
2021-03-06,46.386,8,citywide,MERRA-2_GEE
2021-03-07,87.5936,8,citywide,MERRA-2_GEE
2021-03-08,64.917,8,citywide,MERRA-2_GEE
2021-03-09,44.4674,8,citywide,MERRA-2_GEE
2021-03-10,22.4461,8,citywide,MERRA-2_GEE
2021-03-11,53.2205,8,citywide,MERRA-2_GEE
2021-03-12,60.6395,8,citywide,MERRA-2_GEE
2021-03-13,73.8029,8,citywide,MERRA-2_GEE
2021-03-14,83.1334,8,citywide,MERRA-2_GEE
2021-03-15,83.0283,8,citywide,MERRA-2_GEE
2021-03-16,67.6516,8,citywide,MERRA-2_GEE
2021-03-17,78.5446,8,citywide,MERRA-2_GEE
2021-03-18,69.4653,8,citywide,MERRA-2_GEE
2021-03-19,79.0195,8,citywide,MERRA-2_GEE
2021-03-20,77.849,8,citywide,MERRA-2_GEE
2021-03-21,75.4518,8,citywide,MERRA-2_GEE
2021-03-22,88.5143,8,citywide,MERRA-2_GEE
2021-03-23,83.0928,8,citywide,MERRA-2_GEE
2021-03-24,87.7513,8,citywide,MERRA-2_GEE
2021-03-25,71.7328,8,citywide,MERRA-2_GEE
2021-03-26,43.5221,8,citywide,MERRA-2_GEE
2021-03-27,49.1116,8,citywide,MERRA-2_GEE
2021-03-28,69.1925,8,citywide,MERRA-2_GEE
2021-03-29,97.6745,8,citywide,MERRA-2_GEE
2021-03-30,142.0372,8,citywide,MERRA-2_GEE
2021-03-31,109.4894,8,citywide,MERRA-2_GEE
2021-04-01,74.1389,8,citywide,MERRA-2_GEE
2021-04-02,101.8529,8,citywide,MERRA-2_GEE
2021-04-03,66.5357,8,citywide,MERRA-2_GEE
2021-04-04,51.5066,8,citywide,MERRA-2_GEE
2021-04-05,64.8556,8,citywide,MERRA-2_GEE
2021-04-06,87.0631,8,citywide,MERRA-2_GEE
2021-04-07,90.352,8,citywide,MERRA-2_GEE
2021-04-08,59.695,8,citywide,MERRA-2_GEE
2021-04-09,52.0129,8,citywide,MERRA-2_GEE
2021-04-10,41.646,8,citywide,MERRA-2_GEE
2021-04-11,53.0141,8,citywide,MERRA-2_GEE
2021-04-12,51.6322,8,citywide,MERRA-2_GEE
2021-04-13,36.3104,8,citywide,MERRA-2_GEE
2021-04-14,34.4805,8,citywide,MERRA-2_GEE
2021-04-15,47.153,8,citywide,MERRA-2_GEE
2021-04-16,90.6163,8,citywide,MERRA-2_GEE
2021-04-17,90.1932,8,citywide,MERRA-2_GEE
2021-04-18,83.9828,8,citywide,MERRA-2_GEE
2021-04-19,73.0835,8,citywide,MERRA-2_GEE
2021-04-20,66.0853,8,citywide,MERRA-2_GEE
2021-04-21,85.7968,8,citywide,MERRA-2_GEE
2021-04-22,76.059,8,citywide,MERRA-2_GEE
2021-04-23,88.6171,8,citywide,MERRA-2_GEE
2021-04-24,150.7037,8,citywide,MERRA-2_GEE
2021-04-25,85.709,8,citywide,MERRA-2_GEE
2021-04-26,62.5208,8,citywide,MERRA-2_GEE
2021-04-27,66.5067,8,citywide,MERRA-2_GEE
2021-04-28,52.3745,8,citywide,MERRA-2_GEE
2021-04-29,53.35,8,citywide,MERRA-2_GEE
2021-04-30,72.3196,8,citywide,MERRA-2_GEE
2021-05-01,92.5992,8,citywide,MERRA-2_GEE
2021-05-02,51.8857,8,citywide,MERRA-2_GEE
2021-05-03,56.5562,8,citywide,MERRA-2_GEE
2021-05-04,63.617,8,citywide,MERRA-2_GEE
2021-05-05,80.7833,8,citywide,MERRA-2_GEE
2021-05-06,63.142,8,citywide,MERRA-2_GEE
2021-05-07,53.0235,8,citywide,MERRA-2_GEE
2021-05-08,55.9531,8,citywide,MERRA-2_GEE
2021-05-09,48.0291,8,citywide,MERRA-2_GEE
2021-05-10,61.6375,8,citywide,MERRA-2_GEE
2021-05-11,75.0941,8,citywide,MERRA-2_GEE
2021-05-12,97.6313,8,citywide,MERRA-2_GEE
2021-05-13,108.3083,8,citywide,MERRA-2_GEE
2021-05-14,94.6108,8,citywide,MERRA-2_GEE
2021-05-15,58.4914,8,citywide,MERRA-2_GEE
2021-05-16,94.7586,8,citywide,MERRA-2_GEE
2021-05-17,103.5483,8,citywide,MERRA-2_GEE
2021-05-18,110.3089,8,citywide,MERRA-2_GEE
2021-05-19,60.9658,8,citywide,MERRA-2_GEE
2021-05-20,79.2831,8,citywide,MERRA-2_GEE
2021-05-21,100.9825,8,citywide,MERRA-2_GEE
2021-05-22,120.4426,8,citywide,MERRA-2_GEE
2021-05-23,73.9074,8,citywide,MERRA-2_GEE
2021-05-24,64.67,8,citywide,MERRA-2_GEE
2021-05-25,77.6148,8,citywide,MERRA-2_GEE
2021-05-26,122.0999,8,citywide,MERRA-2_GEE
2021-05-27,142.2448,8,citywide,MERRA-2_GEE
2021-05-28,113.3275,8,citywide,MERRA-2_GEE
2021-05-29,100.831,8,citywide,MERRA-2_GEE
2021-05-30,92.7792,8,citywide,MERRA-2_GEE
2021-05-31,99.6037,8,citywide,MERRA-2_GEE
2021-06-01,86.1818,8,citywide,MERRA-2_GEE
2021-06-02,77.0747,8,citywide,MERRA-2_GEE
2021-06-03,55.5439,8,citywide,MERRA-2_GEE
2021-06-04,47.7856,8,citywide,MERRA-2_GEE
2021-06-05,41.2714,8,citywide,MERRA-2_GEE
2021-06-06,26.9117,8,citywide,MERRA-2_GEE
2021-06-07,30.7416,8,citywide,MERRA-2_GEE
2021-06-08,39.0309,8,citywide,MERRA-2_GEE
2021-06-09,49.5199,8,citywide,MERRA-2_GEE
2021-06-10,54.4526,8,citywide,MERRA-2_GEE
2021-06-11,54.8942,8,citywide,MERRA-2_GEE
2021-06-12,79.1211,8,citywide,MERRA-2_GEE
2021-06-13,72.5904,8,citywide,MERRA-2_GEE
2021-06-14,79.4993,8,citywide,MERRA-2_GEE
2021-06-15,78.7731,8,citywide,MERRA-2_GEE
2021-06-16,121.5356,8,citywide,MERRA-2_GEE
2021-06-17,99.8954,8,citywide,MERRA-2_GEE
2021-06-18,103.5728,8,citywide,MERRA-2_GEE
2021-06-19,109.7993,8,citywide,MERRA-2_GEE
2021-06-20,148.6144,8,citywide,MERRA-2_GEE
2021-06-21,126.6003,8,citywide,MERRA-2_GEE
2021-06-22,88.4381,8,citywide,MERRA-2_GEE
2021-06-23,70.7174,8,citywide,MERRA-2_GEE
2021-06-24,68.6683,8,citywide,MERRA-2_GEE
2021-06-25,75.6358,8,citywide,MERRA-2_GEE
2021-06-26,76.2736,8,citywide,MERRA-2_GEE
2021-06-27,54.2975,8,citywide,MERRA-2_GEE
2021-06-28,56.737,8,citywide,MERRA-2_GEE
2021-06-29,44.4051,8,citywide,MERRA-2_GEE
2021-06-30,89.2828,8,citywide,MERRA-2_GEE
2021-07-01,130.234,8,citywide,MERRA-2_GEE
2021-07-02,137.9172,8,citywide,MERRA-2_GEE
2021-07-03,116.7402,8,citywide,MERRA-2_GEE
2021-07-04,53.3447,8,citywide,MERRA-2_GEE
2021-07-05,52.6077,8,citywide,MERRA-2_GEE
2021-07-06,45.8989,8,citywide,MERRA-2_GEE
2021-07-07,51.6775,8,citywide,MERRA-2_GEE
2021-07-08,80.8607,8,citywide,MERRA-2_GEE
2021-07-09,92.641,8,citywide,MERRA-2_GEE
2021-07-10,76.7965,8,citywide,MERRA-2_GEE
2021-07-11,49.4615,8,citywide,MERRA-2_GEE
2021-07-12,69.0765,8,citywide,MERRA-2_GEE
2021-07-13,63.2974,8,citywide,MERRA-2_GEE
2021-07-14,68.731,8,citywide,MERRA-2_GEE
2021-07-15,74.2932,8,citywide,MERRA-2_GEE
2021-07-16,54.4031,8,citywide,MERRA-2_GEE
2021-07-17,48.0572,8,citywide,MERRA-2_GEE
2021-07-18,69.5424,8,citywide,MERRA-2_GEE
2021-07-19,164.3336,8,citywide,MERRA-2_GEE
2021-07-20,166.9001,8,citywide,MERRA-2_GEE
2021-07-21,201.2222,8,citywide,MERRA-2_GEE
2021-07-22,173.8913,8,citywide,MERRA-2_GEE
2021-07-23,142.188,8,citywide,MERRA-2_GEE
2021-07-24,101.8923,8,citywide,MERRA-2_GEE
2021-07-25,103.9378,8,citywide,MERRA-2_GEE
2021-07-26,140.1885,8,citywide,MERRA-2_GEE
2021-07-27,188.4677,8,citywide,MERRA-2_GEE
2021-07-28,164.8598,8,citywide,MERRA-2_GEE
2021-07-29,175.8906,8,citywide,MERRA-2_GEE
2021-07-30,161.5542,8,citywide,MERRA-2_GEE
2021-07-31,166.9446,8,citywide,MERRA-2_GEE
2021-08-01,140.1203,8,citywide,MERRA-2_GEE
2021-08-02,108.2994,8,citywide,MERRA-2_GEE
2021-08-03,98.4097,8,citywide,MERRA-2_GEE
2021-08-04,117.4293,8,citywide,MERRA-2_GEE
2021-08-05,136.8474,8,citywide,MERRA-2_GEE
2021-08-06,109.06,8,citywide,MERRA-2_GEE
2021-08-07,84.2499,8,citywide,MERRA-2_GEE
2021-08-08,59.1415,8,citywide,MERRA-2_GEE
2021-08-09,47.9817,8,citywide,MERRA-2_GEE
2021-08-10,46.2535,8,citywide,MERRA-2_GEE
2021-08-11,49.5987,8,citywide,MERRA-2_GEE
2021-08-12,49.7337,8,citywide,MERRA-2_GEE
2021-08-13,53.944,8,citywide,MERRA-2_GEE
2021-08-14,42.3691,8,citywide,MERRA-2_GEE
2021-08-15,70.7766,8,citywide,MERRA-2_GEE
2021-08-16,45.5179,8,citywide,MERRA-2_GEE
2021-08-17,48.2413,8,citywide,MERRA-2_GEE
2021-08-18,45.9742,8,citywide,MERRA-2_GEE
2021-08-19,48.5738,8,citywide,MERRA-2_GEE
2021-08-20,47.1083,8,citywide,MERRA-2_GEE
2021-08-21,41.3276,8,citywide,MERRA-2_GEE
