system:index,date,lat,lon,station,.geo
20200210T075159_20200210T081956_4,2020-02-10,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200210T075159_20200210T081956_5,2020-02-10,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200210T075159_20200210T081956_6,2020-02-10,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200210T075159_20200210T081956_7,2020-02-10,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200210T093159_20200210T095936_0,2020-02-10,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200210T093159_20200210T095936_1,2020-02-10,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200210T093159_20200210T095936_2,2020-02-10,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200210T093159_20200210T095936_3,2020-02-10,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200210T093159_20200210T095936_4,2020-02-10,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200210T093159_20200210T095936_5,2020-02-10,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200210T093159_20200210T095936_6,2020-02-10,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200210T093159_20200210T095936_7,2020-02-10,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200211T073253_20200211T080152_0,2020-02-11,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200211T073253_20200211T080152_1,2020-02-11,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200211T073253_20200211T080152_2,2020-02-11,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200211T073253_20200211T080152_3,2020-02-11,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200211T073253_20200211T080152_4,2020-02-11,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200211T073253_20200211T080152_5,2020-02-11,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200211T073253_20200211T080152_6,2020-02-11,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200211T073253_20200211T080152_7,2020-02-11,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200211T091253_20200211T094120_0,2020-02-11,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200211T091253_20200211T094120_1,2020-02-11,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200211T091253_20200211T094120_2,2020-02-11,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200211T091253_20200211T094120_3,2020-02-11,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200211T091253_20200211T094120_4,2020-02-11,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200211T091253_20200211T094120_5,2020-02-11,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200211T091253_20200211T094120_6,2020-02-11,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200211T091253_20200211T094120_7,2020-02-11,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200212T085253_20200212T092204_0,2020-02-12,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200212T085253_20200212T092204_1,2020-02-12,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200212T085253_20200212T092204_2,2020-02-12,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200212T085253_20200212T092204_3,2020-02-12,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200212T085253_20200212T092204_4,2020-02-12,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200212T085253_20200212T092204_5,2020-02-12,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200212T085253_20200212T092204_6,2020-02-12,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200212T085253_20200212T092204_7,2020-02-12,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200213T083253_20200213T090358_0,2020-02-13,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200213T083253_20200213T090358_1,2020-02-13,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200213T083253_20200213T090358_2,2020-02-13,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200213T083253_20200213T090358_3,2020-02-13,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200213T083253_20200213T090358_4,2020-02-13,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200213T083253_20200213T090358_5,2020-02-13,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200213T083253_20200213T090358_6,2020-02-13,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200213T083253_20200213T090358_7,2020-02-13,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200213T083753_20200213T090340_0,2020-02-13,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200213T083753_20200213T090340_1,2020-02-13,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200213T083753_20200213T090340_2,2020-02-13,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200213T083753_20200213T090340_3,2020-02-13,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200213T083753_20200213T090340_4,2020-02-13,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200213T083753_20200213T090340_5,2020-02-13,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200213T083753_20200213T090340_6,2020-02-13,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200213T083753_20200213T090340_7,2020-02-13,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200214T081253_20200214T084344_0,2020-02-14,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200214T081253_20200214T084344_1,2020-02-14,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200214T081253_20200214T084344_2,2020-02-14,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200214T081253_20200214T084344_3,2020-02-14,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200214T081253_20200214T084344_4,2020-02-14,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200214T081253_20200214T084344_5,2020-02-14,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200214T081253_20200214T084344_6,2020-02-14,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200214T081253_20200214T084344_7,2020-02-14,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200214T081753_20200214T084503_0,2020-02-14,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200214T081753_20200214T084503_1,2020-02-14,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200214T081753_20200214T084503_2,2020-02-14,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200214T081753_20200214T084503_3,2020-02-14,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200214T081753_20200214T084503_4,2020-02-14,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200214T081753_20200214T084503_5,2020-02-14,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200214T081753_20200214T084503_6,2020-02-14,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200214T081753_20200214T084503_7,2020-02-14,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200216T073859_20200216T080702_0,2020-02-16,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200216T073859_20200216T080702_1,2020-02-16,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200216T073859_20200216T080702_2,2020-02-16,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200216T073859_20200216T080702_3,2020-02-16,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200216T073859_20200216T080702_4,2020-02-16,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200216T073859_20200216T080702_5,2020-02-16,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200216T073859_20200216T080702_6,2020-02-16,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200216T073859_20200216T080702_7,2020-02-16,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200216T091859_20200216T094739_0,2020-02-16,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200216T091859_20200216T094739_1,2020-02-16,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200216T091859_20200216T094739_2,2020-02-16,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200216T091859_20200216T094739_3,2020-02-16,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200216T091859_20200216T094739_4,2020-02-16,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200216T091859_20200216T094739_5,2020-02-16,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200216T091859_20200216T094739_6,2020-02-16,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200216T091859_20200216T094739_7,2020-02-16,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200217T085859_20200217T092823_0,2020-02-17,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200217T085859_20200217T092823_1,2020-02-17,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200217T085859_20200217T092823_2,2020-02-17,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200217T085859_20200217T092823_3,2020-02-17,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200217T085859_20200217T092823_4,2020-02-17,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200217T085859_20200217T092823_5,2020-02-17,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200217T085859_20200217T092823_6,2020-02-17,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200217T085859_20200217T092823_7,2020-02-17,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200218T083859_20200218T090900_0,2020-02-18,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200218T083859_20200218T090900_1,2020-02-18,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200218T083859_20200218T090900_2,2020-02-18,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200218T083859_20200218T090900_3,2020-02-18,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200218T083859_20200218T090900_4,2020-02-18,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200218T083859_20200218T090900_5,2020-02-18,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200218T083859_20200218T090900_6,2020-02-18,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200218T083859_20200218T090900_7,2020-02-18,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200218T084359_20200218T090923_0,2020-02-18,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200218T084359_20200218T090923_1,2020-02-18,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200218T084359_20200218T090923_2,2020-02-18,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200218T084359_20200218T090923_3,2020-02-18,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200218T084359_20200218T090923_4,2020-02-18,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200218T084359_20200218T090923_5,2020-02-18,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200218T084359_20200218T090923_6,2020-02-18,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200218T084359_20200218T090923_7,2020-02-18,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200219T081859_20200219T085027_0,2020-02-19,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200219T081859_20200219T085027_1,2020-02-19,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200219T081859_20200219T085027_2,2020-02-19,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200219T081859_20200219T085027_3,2020-02-19,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200219T081859_20200219T085027_4,2020-02-19,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200219T081859_20200219T085027_5,2020-02-19,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200219T081859_20200219T085027_6,2020-02-19,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200219T081859_20200219T085027_7,2020-02-19,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200219T082359_20200219T085115_0,2020-02-19,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200219T082359_20200219T085115_1,2020-02-19,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200219T082359_20200219T085115_2,2020-02-19,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200219T082359_20200219T085115_3,2020-02-19,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200219T082359_20200219T085115_4,2020-02-19,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200219T082359_20200219T085115_5,2020-02-19,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200219T082359_20200219T085115_6,2020-02-19,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200219T082359_20200219T085115_7,2020-02-19,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200220T080359_20200220T083218_0,2020-02-20,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200220T080359_20200220T083218_1,2020-02-20,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200220T080359_20200220T083218_2,2020-02-20,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200220T080359_20200220T083218_3,2020-02-20,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200220T080359_20200220T083218_4,2020-02-20,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200220T080359_20200220T083218_5,2020-02-20,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200220T080359_20200220T083218_6,2020-02-20,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200220T080359_20200220T083218_7,2020-02-20,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200221T074359_20200221T081248_0,2020-02-21,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200221T074359_20200221T081248_1,2020-02-21,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200221T074359_20200221T081248_2,2020-02-21,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200221T074359_20200221T081248_3,2020-02-21,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200221T074359_20200221T081248_4,2020-02-21,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200221T074359_20200221T081248_5,2020-02-21,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200221T074359_20200221T081248_6,2020-02-21,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200221T074359_20200221T081248_7,2020-02-21,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200221T092359_20200221T095254_0,2020-02-21,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200221T092359_20200221T095254_1,2020-02-21,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200221T092359_20200221T095254_2,2020-02-21,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200221T092359_20200221T095254_3,2020-02-21,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200221T092359_20200221T095254_4,2020-02-21,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200221T092359_20200221T095254_5,2020-02-21,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200221T092359_20200221T095254_6,2020-02-21,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200221T092359_20200221T095254_7,2020-02-21,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200222T090359_20200222T093401_0,2020-02-22,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200222T090359_20200222T093401_1,2020-02-22,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200222T090359_20200222T093401_2,2020-02-22,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200222T090359_20200222T093401_3,2020-02-22,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200222T090359_20200222T093401_4,2020-02-22,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200222T090359_20200222T093401_5,2020-02-22,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200222T090359_20200222T093401_6,2020-02-22,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200222T090359_20200222T093401_7,2020-02-22,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200222T090859_20200222T093417_0,2020-02-22,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200222T090859_20200222T093417_1,2020-02-22,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200222T090859_20200222T093417_2,2020-02-22,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200222T090859_20200222T093417_3,2020-02-22,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200222T090859_20200222T093417_4,2020-02-22,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200222T090859_20200222T093417_5,2020-02-22,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200222T090859_20200222T093417_6,2020-02-22,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200222T090859_20200222T093417_7,2020-02-22,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200223T084359_20200223T091454_0,2020-02-23,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200223T084359_20200223T091454_1,2020-02-23,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200223T084359_20200223T091454_2,2020-02-23,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200223T084359_20200223T091454_3,2020-02-23,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200223T084359_20200223T091454_4,2020-02-23,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200223T084359_20200223T091454_5,2020-02-23,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200223T084359_20200223T091454_6,2020-02-23,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200223T084359_20200223T091454_7,2020-02-23,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200223T084859_20200223T091613_0,2020-02-23,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200223T084859_20200223T091613_1,2020-02-23,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200223T084859_20200223T091613_2,2020-02-23,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200223T084859_20200223T091613_3,2020-02-23,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200223T084859_20200223T091613_4,2020-02-23,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200223T084859_20200223T091613_5,2020-02-23,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200223T084859_20200223T091613_6,2020-02-23,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200223T084859_20200223T091613_7,2020-02-23,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200224T082859_20200224T085805_0,2020-02-24,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200224T082859_20200224T085805_1,2020-02-24,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200224T082859_20200224T085805_2,2020-02-24,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200224T082859_20200224T085805_3,2020-02-24,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200224T082859_20200224T085805_4,2020-02-24,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20200224T082859_20200224T085805_5,2020-02-24,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20200224T082859_20200224T085805_6,2020-02-24,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20200224T082859_20200224T085805_7,2020-02-24,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20200225T080859_20200225T083837_0,2020-02-25,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20200225T080859_20200225T083837_1,2020-02-25,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20200225T080859_20200225T083837_2,2020-02-25,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20200225T080859_20200225T083837_3,2020-02-25,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20200225T080859_20200225T083837_4,2020-02-25,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
