date,station,Optical_Depth_055,wind_speed,month,month_sin,day_of_week,month_cos,is_weekend,viirs_ntl,pm25
2019-11-06,Landhi,0.3257631949331456,3.378105454852081,11,-0.5000000000000004,2,0.8660254037844384,0,44.310001373291016,79.5988
2019-11-07,Landhi,0.2162282608695651,3.514309417558339,11,-0.5000000000000004,3,0.8660254037844384,0,44.310001373291016,56.9548
2019-11-08,Landhi,0.2042206896551724,6.072321288038336,11,-0.5000000000000004,4,0.8660254037844384,0,44.310001373291016,61.1646
2019-11-09,Landhi,0.1404284857571214,5.998684064947219,11,-0.5000000000000004,5,0.8660254037844384,1,44.310001373291016,48.9329
2019-11-10,Landhi,0.1722206896551723,3.59309269711629,11,-0.5000000000000004,6,0.8660254037844384,1,44.310001373291016,39.9677
2019-11-11,Landhi,0.159851724137931,1.6808146400536106,11,-0.5000000000000004,0,0.8660254037844384,0,44.310001373291016,27.2024
2019-11-12,Landhi,0.5840000000000001,1.5349388903508774,11,-0.5000000000000004,1,0.8660254037844384,0,44.310001373291016,41.441
2019-11-13,Landhi,0.407,3.628333229068344,11,-0.5000000000000004,2,0.8660254037844384,0,44.310001373291016,63.4969
2019-11-14,Landhi,0.783063829787234,4.976426675473533,11,-0.5000000000000004,3,0.8660254037844384,0,44.310001373291016,94.3403
2019-11-15,Landhi,1.136,5.041343772570968,11,-0.5000000000000004,4,0.8660254037844384,0,44.310001373291016,90.58
2019-11-16,Landhi,0.3611948757763975,5.694386304140082,11,-0.5000000000000004,5,0.8660254037844384,1,44.310001373291016,48.6261
2019-11-17,Landhi,0.5269380877742946,5.406041377043431,11,-0.5000000000000004,6,0.8660254037844384,1,44.310001373291016,64.3077
2019-11-18,Landhi,0.2336117647058823,1.6885646716538585,11,-0.5000000000000004,0,0.8660254037844384,0,44.310001373291016,40.1459
2019-11-19,Landhi,0.2160806451612903,1.929949955216646,11,-0.5000000000000004,1,0.8660254037844384,0,44.310001373291016,26.1387
2019-11-20,Landhi,0.1270724137931034,0.788409259166749,11,-0.5000000000000004,2,0.8660254037844384,0,44.310001373291016,23.9487
2019-11-21,Landhi,0.3560075531914893,1.8803323289365763,11,-0.5000000000000004,3,0.8660254037844384,0,44.310001373291016,42.9665
2019-11-22,Landhi,0.3198040261492061,3.2237902068305133,11,-0.5000000000000004,4,0.8660254037844384,0,44.310001373291016,77.5466
2019-11-25,Landhi,0.3982620689655172,4.626077795656435,11,-0.5000000000000004,0,0.8660254037844384,0,44.310001373291016,56.9244
2019-11-26,Landhi,0.5343965517241379,5.777590398070079,11,-0.5000000000000004,1,0.8660254037844384,0,44.310001373291016,61.3719
2019-11-27,Landhi,0.3455379310344828,3.192644468366019,11,-0.5000000000000004,2,0.8660254037844384,0,44.310001373291016,49.2757
2019-11-28,Landhi,0.2766586206896551,4.079655459448652,11,-0.5000000000000004,3,0.8660254037844384,0,44.310001373291016,58.6007
2019-11-29,Landhi,0.3033363568215892,5.307406620533638,11,-0.5000000000000004,4,0.8660254037844384,0,44.310001373291016,56.4117
2019-11-30,Landhi,0.3154862068965517,5.256544890893485,11,-0.5000000000000004,5,0.8660254037844384,1,44.310001373291016,65.6948
2019-12-01,Landhi,0.2317,4.571834280871997,12,-2.4492935982947064e-16,6,1.0,1,57.72999954223633,69.1387
2019-12-02,Landhi,0.1614252990851513,5.984012811120982,12,-2.4492935982947064e-16,0,1.0,0,57.72999954223633,52.6868
2019-12-03,Landhi,0.2593125937031483,6.246454184735836,12,-2.4492935982947064e-16,1,1.0,0,57.72999954223633,52.7631
2019-12-04,Landhi,0.3114673913043478,5.794011909405024,12,-2.4492935982947064e-16,2,1.0,0,57.72999954223633,51.015
2019-12-05,Landhi,0.2699388416899246,6.92586969189048,12,-2.4492935982947064e-16,3,1.0,0,57.72999954223633,63.6193
2019-12-06,Landhi,0.3484552949267481,6.984556058586536,12,-2.4492935982947064e-16,4,1.0,0,57.72999954223633,60.3106
2019-12-07,Landhi,0.3850103448275862,6.341526233484508,12,-2.4492935982947064e-16,5,1.0,1,57.72999954223633,77.2196
2019-12-08,Landhi,0.1743288662486938,5.5991664642931935,12,-2.4492935982947064e-16,6,1.0,1,57.72999954223633,89.4261
2019-12-09,Landhi,0.2042441904047975,3.529574048530166,12,-2.4492935982947064e-16,0,1.0,0,57.72999954223633,64.2708
2019-12-10,Landhi,0.2338793103448275,1.3554889930104708,12,-2.4492935982947064e-16,1,1.0,0,57.72999954223633,34.5223
2019-12-11,Landhi,0.2434848484848485,1.4478868143961363,12,-2.4492935982947064e-16,2,1.0,0,57.72999954223633,60.3218
2019-12-12,Landhi,0.881,2.2769381676220544,12,-2.4492935982947064e-16,3,1.0,0,57.72999954223633,69.3236
2019-12-13,Landhi,0.3194536368534483,0.6278009350818111,12,-2.4492935982947064e-16,4,1.0,0,57.72999954223633,52.8496
2019-12-14,Landhi,0.3752971635150167,0.7862022184080155,12,-2.4492935982947064e-16,5,1.0,1,57.72999954223633,41.2597
2019-12-15,Landhi,0.494,5.376544540279767,12,-2.4492935982947064e-16,6,1.0,1,57.72999954223633,65.0671
2019-12-16,Landhi,0.468017886626307,6.076537635098091,12,-2.4492935982947064e-16,0,1.0,0,57.72999954223633,70.9785
