date,station,Optical_Depth_055,month_cos,month,wind_speed,month_sin,day_of_week,pm25
2021-05-18,Saddar,0.3981040467970848,-0.8660254037844387,5,3.319583878776501,0.4999999999999999,1,107.75292574813152
2021-05-19,Saddar,0.3267142621870882,-0.8660254037844387,5,3.2377478239268944,0.4999999999999999,2,90.54899356245308
2021-05-20,Saddar,0.1973793103448275,-0.8660254037844387,5,5.11843148817946,0.4999999999999999,3,97.44151295852448
2021-05-21,Saddar,0.456345100202243,-0.8660254037844387,5,5.35715190157784,0.4999999999999999,4,101.66528237602284
2021-05-22,Saddar,0.5317142857142858,-0.8660254037844387,5,5.208978023353642,0.4999999999999999,5,115.46281348691632
2021-05-23,Saddar,0.8245450450450452,-0.8660254037844387,5,4.559651306591831,0.4999999999999999,6,132.96307240002153
2021-05-24,Saddar,0.3517646176911544,-0.8660254037844387,5,6.018663829224923,0.4999999999999999,0,98.18219583918103
2021-05-25,Saddar,0.6167126436781609,-0.8660254037844387,5,7.559360624341939,0.4999999999999999,1,118.95264567015458
2021-05-26,Saddar,0.2798181312569521,-0.8660254037844387,5,6.182283862810805,0.4999999999999999,2,84.13265449588289
2021-05-27,Saddar,0.6628667953667953,-0.8660254037844387,5,5.639657885745642,0.4999999999999999,3,126.16380387459348
2021-05-28,Saddar,0.7697844827586207,-0.8660254037844387,5,5.621235483134485,0.4999999999999999,4,136.91001028308267
2021-05-29,Saddar,0.8527068965517242,-0.8660254037844387,5,6.130306012966609,0.4999999999999999,5,139.81737916377037
2021-05-30,Saddar,0.6259224137931034,-0.8660254037844387,5,7.154771917592255,0.4999999999999999,6,117.1892974764144
2021-05-31,Saddar,0.3557586206896551,-0.8660254037844387,5,7.192548449810359,0.4999999999999999,0,90.77843912468472
2021-06-01,Saddar,0.5503362068965517,-1.0,6,6.504202427954731,1.2246467991473532e-16,1,106.76744392874872
2021-06-02,Saddar,0.4070800492610836,-1.0,6,5.561255578100672,1.2246467991473532e-16,2,87.93843070153062
2021-06-03,Saddar,0.7921206896551725,-1.0,6,5.0566087090619165,1.2246467991473532e-16,3,111.27346035578496
2021-06-04,Saddar,0.5679827586206895,-1.0,6,4.199339356152458,1.2246467991473532e-16,4,108.32433418896171
2021-06-05,Saddar,0.4274137931034482,-1.0,6,4.540499946843745,1.2246467991473532e-16,5,86.57233937242239
2021-06-06,Saddar,0.6070833333333333,-1.0,6,4.629136462142388,1.2246467991473532e-16,6,96.95032376554492
2021-06-07,Saddar,0.2878383038210624,-1.0,6,6.770070732742222,1.2246467991473532e-16,0,71.68146134100613
2021-06-08,Saddar,0.5337927927927929,-1.0,6,8.786754112816993,1.2246467991473532e-16,1,97.44665859963992
2021-06-09,Saddar,0.4059772727272727,-1.0,6,8.9649375425249,1.2246467991473532e-16,2,83.26662841068537
2021-06-10,Saddar,0.6322121212121212,-1.0,6,8.422172214641728,1.2246467991473532e-16,3,106.12019527890196
2021-06-11,Saddar,0.5485,-1.0,6,8.972036185479821,1.2246467991473532e-16,4,92.30061109188848
2021-06-12,Saddar,0.766,-1.0,6,8.194229314152853,1.2246467991473532e-16,5,115.70382729340167
2021-06-14,Saddar,0.684,-1.0,6,5.584534339757154,1.2246467991473532e-16,0,107.56181766559229
2021-06-15,Saddar,0.7714369369369369,-1.0,6,6.631189530930017,1.2246467991473532e-16,1,111.6118069999888
2021-06-16,Saddar,1.703445,-1.0,6,4.160743611193011,1.2246467991473532e-16,2,190.548584678989
