date,station,aer_ai,no2,so2,co,wind_speed,rh,temperature_2m,Optical_Depth_047,Optical_Depth_055,viirs_ntl,month,month_sin,month_cos,day_of_week,dow_sin,dow_cos,is_holiday,is_weekend,pm25
2020-04-03,Landhi,,,,,1.872391191388269,32.91667086342259,302.114967965224,0.2280466641679159,0.1773327211394302,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,4,-0.433883739117558,-0.9009688679024191,0,0,87.3379384203987
2020-04-04,Landhi,,,,,3.2462226273634243,37.5639831034064,301.49309190733373,0.2843298725637181,0.2230121439280359,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,5,-0.9749279121818236,-0.2225209339563146,0,1,82.58838158723901
2020-04-05,Landhi,,,,,2.496185941431248,60.85125968293877,300.3883133619148,0.3063043478260869,0.2317717391304347,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,6,-0.7818314824680299,0.6234898018587334,0,1,91.43668554755969
2020-04-06,Landhi,,,,,3.24667135914536,60.66372618387168,300.0663407308631,0.4047554347826086,0.3079619565217391,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,0,0.0,1.0,0,0,98.47443090152174
2020-04-07,Landhi,,,,,3.195690190411118,62.12232382227025,300.3679569873613,0.6555869565217392,0.5047826086956522,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,1,0.7818314824680298,0.6234898018587336,0,0,109.41142578176495
2020-04-08,Landhi,,,,,2.7702036409168445,66.62069262385154,299.896500126102,0.4455736714975845,0.356618961352657,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,2,0.9749279121818236,-0.2225209339563143,0,0,111.97955641693346
2020-04-09,Landhi,,,,,3.803226254783469,62.17599042943789,300.28091490309674,0.4321241379310345,0.3403379310344827,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,3,0.4338837391175582,-0.900968867902419,0,0,98.9660740628313
2020-04-10,Landhi,,,,,2.7693865107078506,57.582476183517045,300.94617013905787,0.4014130434782608,0.3054728260869565,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,4,-0.433883739117558,-0.9009688679024191,0,0,96.34894785290571
2020-04-11,Landhi,,,,,1.8207293221749568,28.92306088581938,303.40882355149984,0.5667689655172414,0.4461172413793103,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,5,-0.9749279121818236,-0.2225209339563146,0,1,108.68816092655686
2020-04-12,Landhi,,,,,4.167297304203164,28.967965142170424,303.0621536010183,0.1854401049475262,0.1441647676161919,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,6,-0.7818314824680299,0.6234898018587334,0,1,72.71319659924735
2020-04-13,Landhi,,,,,5.512633997253046,48.5938556237408,301.4129810588147,0.4263404255319148,0.3283085106382978,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,0,0.0,1.0,0,0,98.26633602629181
2020-04-14,Landhi,,,,,5.612572028857982,73.99373351750859,300.4841736250592,0.396,0.3255,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,1,0.7818314824680298,0.6234898018587336,0,0,95.36978264324807
2020-04-15,Landhi,,,,,4.656799323756681,66.45889247712724,301.7802702513029,0.3804281045751633,0.2908278867102396,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,2,0.9749279121818236,-0.2225209339563143,0,0,89.69674259630278
